id	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species
MBPK_000341800	COInr	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Plakinidae_81001	Plakortis_86044		COInr-WO_Insecta	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Plakinidae_81001	Plakortis_86044		COInr_Med	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Plakinidae_81001	Plakortis_86044		COInr_Med_plus	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Plakinidae_81001	Plakortis_86044	
MBPK_000342694	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000342717	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000342809	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000342894	COInr	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Scrupocellaria_97287	Scrupocellaria_scruposa_626263	COInr-WO_Insecta	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Scrupocellaria_97287	Scrupocellaria_scruposa_626263	COInr_Med	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Scrupocellaria_97287	Scrupocellaria_scruposa_626263	COInr_Med_plus	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Scrupocellaria_97287	Scrupocellaria_scruposa_626263
MBPK_000342933	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000343174	COInr	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421			COInr-WO_Insecta	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421			COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421		
MBPK_000343258	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000343450	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000344089	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Clytiidae_2750048	Clytia_13436		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Clytiidae_2750048	Clytia_13436		COInr_Med	0							COInr_Med_plus	0						
MBPK_000344353	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000344501	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000345974	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000346284	COInr	6	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Corallinaceae_31396	Neogoniolithon_221932	Neogoniolithon_brassica-florida_221933	COInr-WO_Insecta	6	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Corallinaceae_31396	Neogoniolithon_221932	Neogoniolithon_brassica-florida_221933	COInr_Med	6	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Corallinaceae_31396	Neogoniolithon_221932	Neogoniolithon_brassica-florida_221933	COInr_Med_plus	6	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Corallinaceae_31396	Neogoniolithon_221932	Neogoniolithon_brassica-florida_221933
MBPK_000346622	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583	
MBPK_000346985	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000347021	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000347067	COInr	4	Porifera_6040	Demospongiae_6042	Axinellida_1779152	Raspailiidae_261678			COInr-WO_Insecta	4	Porifera_6040	Demospongiae_6042	Axinellida_1779152	Raspailiidae_261678			COInr_Med	4	Porifera_6040	Demospongiae_6042	Axinellida_1779152	Raspailiidae_261678			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Axinellida_1779152	Raspailiidae_261678		
MBPK_000347494	COInr	6	Cnidaria_6073	Hydrozoa_6074	Anthoathecata_406427	Zancleidae_264062	Zanclea_264063	Zanclea_implexa_1899534	COInr-WO_Insecta	6	Cnidaria_6073	Hydrozoa_6074	Anthoathecata_406427	Zancleidae_264062	Zanclea_264063	Zanclea_implexa_1899534	COInr_Med	6	Cnidaria_6073	Hydrozoa_6074	Anthoathecata_406427	Zancleidae_264062	Zanclea_264063	Zanclea_implexa_1899534	COInr_Med_plus	6	Cnidaria_6073	Hydrozoa_6074	Anthoathecata_406427	Zancleidae_264062	Zanclea_264063	Zanclea_implexa_1899534
MBPK_000347739	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000347932	COInr	2	Porifera_6040	Demospongiae_6042					COInr-WO_Insecta	2	Porifera_6040	Demospongiae_6042					COInr_Med	5	Porifera_6040	Demospongiae_6042	Dendroceratida_119424	Halisarcidae_253170	Halisarca_253171		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Dendroceratida_119424	Halisarcidae_253170	Halisarca_253171	
MBPK_000348123	COInr	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956			COInr-WO_Insecta	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956			COInr_Med	5	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956	Phorbas_252957		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956	Phorbas_252957	
MBPK_000348139	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000348776	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Adeonidae_558780	Reptadeonella_2576536	Reptadeonella_violacea_-35168
MBPK_000348796	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000348983	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000349120	COInr	5	Nemertea_6217	Enopla_6225	Monostilifera_6227	Tetrastemmatidae_35726	Tetrastemma_77592		COInr-WO_Insecta	5	Nemertea_6217	Enopla_6225	Monostilifera_6227	Tetrastemmatidae_35726	Tetrastemma_77592		COInr_Med	5	Nemertea_6217	Enopla_6225	Monostilifera_6227	Tetrastemmatidae_35726	Tetrastemma_77592		COInr_Med_plus	5	Nemertea_6217	Enopla_6225	Monostilifera_6227	Tetrastemmatidae_35726	Tetrastemma_77592	
MBPK_000349218	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000349354	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000350119	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000350160	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000350165	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000350619	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000351458	COInr	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526	
MBPK_000351778	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000352209	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000352252	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000352655	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000353438	COInr	4	Porifera_6040	Demospongiae_6042	Suberitida_1779162	Halichondriidae_6060			COInr-WO_Insecta	4	Porifera_6040	Demospongiae_6042	Suberitida_1779162	Halichondriidae_6060			COInr_Med	5	Porifera_6040	Demospongiae_6042	Suberitida_1779162	Halichondriidae_6060	Hymeniacidon_6065		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Suberitida_1779162	Halichondriidae_6060	Hymeniacidon_6065	
MBPK_000353612	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000353636	COInr	2	Annelida_6340	Polychaeta_6341					COInr-WO_Insecta	2	Annelida_6340	Polychaeta_6341					COInr_Med	5	Annelida_6340	Polychaeta_6341		Chaetopteridae_6378	Chaetopterus_6379		COInr_Med_plus	5	Annelida_6340	Polychaeta_6341		Chaetopteridae_6378	Chaetopterus_6379	
MBPK_000353803	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000353823	COInr	4	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784			COInr-WO_Insecta	4	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784			COInr_Med	4	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784		
MBPK_000353878	COInr	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956		
MBPK_000354082	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583	
MBPK_000354101	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583	
MBPK_000354167	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000354180	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Adeonidae_558780	Reptadeonella_2576536	Reptadeonella_violacea_-35168
MBPK_000354269	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000354553	COInr	5	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Lysidice_188454		COInr-WO_Insecta	5	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Lysidice_188454		COInr_Med	5	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Lysidice_188454		COInr_Med_plus	5	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Lysidice_188454	
MBPK_000354603	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000354764	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000354909	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000355015	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000355497	COInr	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Dasyaceae_35164	Heterosiphonia_94296	Heterosiphonia_crispella_997926	COInr-WO_Insecta	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Dasyaceae_35164	Heterosiphonia_94296	Heterosiphonia_crispella_997926	COInr_Med	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Dasyaceae_35164	Heterosiphonia_94296	Heterosiphonia_crispella_997926	COInr_Med_plus	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Dasyaceae_35164	Heterosiphonia_94296	Heterosiphonia_crispella_997926
MBPK_000355586	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000355831	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	6	Echinodermata_7586	Echinoidea_7625	Camarodonta_2785018	Genocidaridae_161042	Genocidaris_161043	Genocidaris_maculata_161044
MBPK_000356832	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000356912	COInr	4	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784			COInr-WO_Insecta	4	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784			COInr_Med	4	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784		
MBPK_000357234	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000357618	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000358105	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000358112	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000358300	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000358872	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000359454	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000359599	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000359767	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000359822	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000360625	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000360809	COInr	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Syllidae_122238	Myrianida_199196	Myrianida_quindecimdentata_884657	COInr-WO_Insecta	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Syllidae_122238	Myrianida_199196	Myrianida_quindecimdentata_884657	COInr_Med	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Syllidae_122238	Myrianida_199196	Myrianida_quindecimdentata_884657	COInr_Med_plus	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Syllidae_122238	Myrianida_199196	Myrianida_quindecimdentata_884657
MBPK_000361267	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000361608	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000362091	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000362280	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456	
MBPK_000362312	COInr	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr-WO_Insecta	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med_plus	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812	
MBPK_000362592	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000362972	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr_Med	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Rhizophyllidaceae_31462			COInr_Med_plus	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Rhizophyllidaceae_31462		
MBPK_000363296	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000363380	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000363615	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000363992	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000364007	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000364540	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000364581	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000364967	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000365001	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000365070	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000365283	COInr	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Majidae_6805	Maja_99390	Maja_squinado_99391	COInr-WO_Insecta	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Majidae_6805	Maja_99390	Maja_squinado_99391	COInr_Med	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Majidae_6805	Maja_99390	Maja_squinado_99391	COInr_Med_plus	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Majidae_6805	Maja_99390	Maja_squinado_99391
MBPK_000365380	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000366308	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000366859	COInr	5	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Eunice_73379		COInr-WO_Insecta	5	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Eunice_73379		COInr_Med	5	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Eunice_73379		COInr_Med_plus	6	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Eunice_73379	Eunice_vittata_188451
MBPK_000366874	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000366979	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000367750	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000367768	COInr	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr_Med	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr_Med_plus	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428			
MBPK_000367783	COInr	6	Evosea_2605435				Squamamoeba_1280930	Squamamoeba_japonica_1167875	COInr-WO_Insecta	6	Evosea_2605435				Squamamoeba_1280930	Squamamoeba_japonica_1167875	COInr_Med	0							COInr_Med_plus	0						
MBPK_000367873	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456	
MBPK_000368359	COInr	4		Phaeophyceae_2870	Ectocarpales_2877	Acinetosporaceae_142642			COInr-WO_Insecta	4		Phaeophyceae_2870	Ectocarpales_2877	Acinetosporaceae_142642			COInr_Med	4		Phaeophyceae_2870	Ectocarpales_2877	Acinetosporaceae_142642			COInr_Med_plus	4		Phaeophyceae_2870	Ectocarpales_2877	Acinetosporaceae_142642		
MBPK_000368666	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000368699	COInr	3	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008				COInr-WO_Insecta	3	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008				COInr_Med	3	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008				COInr_Med_plus	3	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008			
MBPK_000368830	COInr	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421			COInr-WO_Insecta	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421			COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421		
MBPK_000369043	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395				COInr_Med	0							COInr_Med_plus	0						
MBPK_000369047	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000369077	COInr	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Polysiphonia_2804	Polysiphonia_scopulorum_257860	COInr-WO_Insecta	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Polysiphonia_2804	Polysiphonia_scopulorum_257860	COInr_Med	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Polysiphonia_2804	Polysiphonia_scopulorum_257860	COInr_Med_plus	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Polysiphonia_2804	Polysiphonia_scopulorum_257860
MBPK_000369145	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
